player_name,tournaments,batting_runs,batting_balls,batting_innings,batting_average,batting_strike_rate,batting_fours,batting_sixes,bowling_wickets,bowling_runs,bowling_overs,bowling_economy,catches,stumpings,run_outs
FW McCann,ntb,155,116,10,17.22,133.62,15,7,0,4,1.0,4.0,0,0,0
NA Pratt,it20s,155,139,3,155.0,111.51,14,0,0,0,0.0,0.0,0,0,0
JH Kiani,it20s,155,137,6,25.83,113.14,20,3,0,0,0.0,0.0,0,0,0
P Mujaji,"it20s,odis",155,257,14,11.92,60.31,12,0,0,3,2.0,1.5,0,0,0
IECM Wong,"tests,odis",15,8,1,15.0,187.5,0,1,7,225,46.2,4.87,0,0,0
P Molkenboer,odis,135,268,6,22.5,50.37,7,0,1,9,3.0,3.0,0,0,0
A Kolan,odis,155,286,7,22.14,54.2,16,0,0,0,0.0,0.0,0,0,0
J Glasgow,odis,115,139,7,16.43,82.73,17,2,2,174,31.0,5.61,0,0,0
J Seymour,bbl,154,116,12,15.4,132.76,14,7,0,28,5.0,5.6,0,0,0
HJ Hunt,bbl,154,143,9,17.11,107.69,13,4,0,0,0.0,0.0,0,0,0
Isaac Mohammed,ntb,154,100,8,19.25,154.0,15,12,0,0,0.0,0.0,0,0,0
E Solomon,it20s,154,156,7,22.0,98.72,14,0,0,11,1.0,11.0,0,0,0
GM Harris,odis,14,23,6,2.8,60.87,1,0,7,161,43.0,3.74,0,0,0
C Zhuwao,odis,154,130,8,19.25,118.46,18,9,0,21,3.2,6.63,0,0,0
EH Dusabemungu,it20s,53,52,6,8.83,101.92,7,0,5,207,22.0,9.41,0,0,0
P Subrayen,"tests,odis",13,21,3,4.33,61.9,1,0,7,226,64.7,3.49,0,0,0
JL Ontong,"tests,odis",113,194,8,18.83,58.25,15,0,2,145,31.8,4.55,0,0,0
A Codrington,odis,33,72,6,5.5,45.83,3,0,6,158,30.0,5.27,0,0,0
A Rawat,odis,153,185,2,153.0,82.7,20,2,0,0,0.0,0.0,0,0,0
NLJ Browne,ntb,152,127,11,16.89,119.69,14,2,0,0,0.0,0.0,0,0,0
Nary Thapa,it20s,72,118,6,12.0,61.02,7,0,4,51,18.0,2.83,0,0,0
LK O'Reilly,"it20s,odis",12,21,4,3.0,57.14,2,0,7,142,39.0,3.64,0,0,0
OJ Phillips,tests,152,301,4,38.0,50.5,15,0,0,0,0.0,0.0,0,0,0
CL Hooper,odis,92,116,5,23.0,79.31,3,1,3,163,33.2,4.91,0,0,0
TJ Friend,odis,131,167,7,18.71,78.44,14,2,1,61,8.5,7.18,0,0,0
HK Badani,odis,131,173,5,43.67,75.72,8,1,1,53,10.5,5.05,0,0,0
BA Hutton,ntb,50,46,7,16.67,108.7,2,2,5,250,28.7,8.72,0,0,0
CE Shreck,ntb,10,13,1,5.0,76.92,0,1,7,176,23.5,7.49,0,0,0
Mohammad Imran,psl,9,7,3,4.5,128.57,0,1,7,317,33.5,9.46,0,0,0
AA Mulla,odis,149,153,8,18.62,97.39,21,4,0,0,0.0,0.0,0,0,0
LR Doolan,odis,49,59,4,12.25,83.05,7,0,5,149,29.0,5.14,0,0,0
SS Grimmond,odis,48,57,6,9.6,84.21,3,2,5,178,39.2,4.54,0,0,0
LJ Hurt,ntb,7,14,2,3.5,50.0,1,0,7,207,22.0,9.41,0,0,0
TR Bevan,ntb,127,102,10,12.7,124.51,10,8,1,50,4.0,12.5,0,0,0
AP Palladino,ntb,27,35,6,5.4,77.14,2,0,6,266,33.8,7.86,0,0,0
W Liengprasert,it20s,7,9,5,2.33,77.78,1,0,7,45,19.8,2.27,0,0,0
SEA Ruck,odis,7,13,3,7.0,53.85,0,0,7,244,58.2,4.19,0,0,0
AS Roy,ipl,26,25,7,6.5,104.0,3,0,6,211,26.7,7.91,0,0,0
CD Fletcher,ntb,146,114,8,24.33,128.07,9,7,0,0,0.0,0.0,0,0,0
J Hill,it20s,146,110,6,24.33,132.73,7,7,0,0,0.0,0.0,0,0,0
M Bhanuka,"tests,odis",146,209,8,18.25,69.86,14,2,0,0,0.0,0.0,0,0,0
SACA King,odis,126,225,9,15.75,56.0,8,1,1,188,45.0,4.18,0,0,0
PM Liyanagamage,odis,46,109,8,7.67,42.2,6,0,5,351,54.0,6.5,0,0,0
Akhil Kumar,odis,26,39,4,8.67,66.67,2,1,6,143,31.2,4.59,0,0,0
Rinitha Rajith,odis,146,221,8,20.86,66.06,16,0,0,0,0.0,0.0,0,0,0
S Thuraisingam,odis,26,43,4,8.67,60.47,3,1,6,155,30.7,5.05,0,0,0
PC Connell,odis,6,23,2,3.0,26.09,1,0,7,192,30.0,6.4,0,0,0
CJ Borgas,bbl,145,135,11,14.5,107.41,10,2,0,20,1.0,20.0,0,0,0
NG Collins,it20s,145,145,5,29.0,100.0,14,0,0,0,0.0,0.0,0,0,0
H Shahid,it20s,5,9,2,5.0,55.56,0,0,7,116,19.0,6.11,0,0,0
NC Dodd,odis,145,289,9,16.11,50.17,15,1,0,0,0.0,0.0,0,0,0
Yasir Mohammad,odis,5,20,2,2.5,25.0,0,0,7,248,42.0,5.9,0,0,0
T Munyonga,odis,145,199,8,24.17,72.86,10,2,0,10,1.0,10.0,0,0,0
EL Arlott,odis,25,27,2,25.0,92.59,3,0,6,80,19.7,4.07,0,0,0
S Chandramohan,it20s,144,117,6,28.8,123.08,14,5,0,0,0.0,0.0,0,0,0
SH Lewis,"tests,odis",24,66,4,6.0,36.36,3,0,6,229,49.8,4.6,0,0,0
MA Abbas,odis,104,103,3,34.67,100.97,6,4,2,58,10.0,5.8,0,0,0
V Shukla,odis,144,171,7,24.0,84.21,6,7,0,0,0.0,0.0,0,0,0
Rubya Haider,odis,144,253,7,24.0,56.92,19,0,0,0,0.0,0.0,0,0,0
D Jansen,"ipl,cpl",43,40,6,10.75,107.5,4,1,5,235,27.0,8.7,0,0,0
LC Norwell,ntb,3,5,3,3.0,60.0,0,0,7,584,59.5,9.82,0,0,0
D Weston,it20s,143,124,5,28.6,115.32,13,4,0,0,0.0,0.0,0,0,0
C Waiswa,it20s,43,45,6,14.33,95.56,3,1,5,151,19.0,7.95,0,0,0
MW Dixon,"bbl,ntb",2,4,2,1.0,50.0,0,0,7,221,25.0,8.84,0,0,0
E Mbofana,"it20s,odis",22,55,4,11.0,40.0,1,0,6,251,47.0,5.34,0,0,0
Vichanath Singh,it20s,2,2,1,2.0,100.0,0,0,7,82,18.0,4.56,0,0,0
SD Outerbridge,"it20s,odis",122,202,12,10.17,60.4,12,0,1,11,1.0,11.0,0,0,0
VV Morea,odis,142,224,8,17.75,63.39,13,1,0,0,0.0,0.0,0,0,0
O Kirsten,odis,22,52,1,22.0,42.31,2,0,6,118,29.0,4.07,0,0,0
T Makusha,odis,2,6,3,1.0,33.33,0,0,7,173,52.8,3.27,0,0,0
AO Suji,odis,42,89,6,8.4,47.19,4,0,5,229,38.2,6.0,0,0,0
HJW Gardiner,odis,142,213,7,20.29,66.67,16,0,0,0,0.0,0.0,0,0,0
JS Lenton,bbl,141,105,11,23.5,134.29,9,6,0,0,0.0,0.0,0,0,0
MA Ashraf,ntb,1,4,2,1.0,25.0,0,0,7,163,22.0,7.41,0,0,0
KV Jain,"tests,odis",141,384,9,15.67,36.72,18,0,0,0,0.0,0.0,0,0,0
Y Fourie,odis,1,8,3,0.5,12.5,0,0,7,133,37.0,3.59,0,0,0
KNA Bandara,odis,141,217,5,35.25,64.98,9,1,0,9,1.0,9.0,0,0,0
APC Kilowan,odis,21,17,1,21.0,123.53,1,1,6,51,33.0,1.55,0,0,0
A Das,odis,1,11,1,1.0,9.09,0,0,7,116,27.5,4.22,0,0,0
KJJ van Noortwijk,odis,141,138,3,70.5,102.17,12,3,0,0,0.0,0.0,0,0,0
KM Asif,ipl,0,2,1,0.0,0.0,0,0,7,218,22.2,9.83,0,0,0
P Amarnath,ipl,0,0,0,0.0,0.0,0,0,7,241,22.0,10.95,0,0,0
RR Raje,ipl,20,18,5,20.0,111.11,1,1,6,204,23.2,8.81,0,0,0
AM Salvi,ipl,0,0,0,0.0,0.0,0,0,7,195,25.0,7.8,0,0,0
N Saini,ipl,140,140,10,14.0,100.0,16,0,0,0,0.0,0.0,0,0,0
A Sheikh,ntb,20,19,2,10.0,105.26,0,2,6,178,24.0,7.42,0,0,0
Mohammed Nadeem,it20s,0,1,1,0.0,0.0,0,0,7,201,32.0,6.28,0,0,0
Zhang Yu Fei,it20s,120,131,5,30.0,91.6,8,5,1,70,14.8,4.72,0,0,0
Zeeshan Abbas,it20s,20,32,4,5.0,62.5,0,1,6,105,20.0,5.25,0,0,0
N Master,it20s,0,0,0,0.0,0.0,0,0,7,98,20.0,4.9,0,0,0
F de Wet,tests,20,71,2,10.0,28.17,3,0,6,173,71.0,2.44,0,0,0
R Ugarkar,odis,0,0,0,0.0,0.0,0,0,7,79,19.2,4.12,0,0,0
WF Stelling,odis,40,38,2,40.0,105.26,2,2,5,108,31.0,3.48,0,0,0
Anmolpreet Singh,ipl,139,115,9,15.44,120.87,19,3,0,0,0.0,0.0,0,0,0
R Musamali,it20s,39,55,4,19.5,70.91,3,0,5,82,21.0,3.9,0,0,0
R Chandrika,tests,139,438,10,13.9,31.74,11,0,0,0,0.0,0.0,0,0,0
GJ Whittall,odis,59,71,4,14.75,83.1,5,1,4,115,22.5,5.11,0,0,0
GA Bartlett,ntb,138,121,18,8.12,114.05,12,5,0,0,0.0,0.0,0,0,0
Usman Waheed,it20s,138,126,8,17.25,109.52,15,3,0,0,0.0,0.0,0,0,0
ARI Umeed,odis,138,139,4,46.0,99.28,18,3,0,0,0.0,0.0,0,0,0
MB Loye,odis,138,179,7,19.71,77.09,18,5,0,0,0.0,0.0,0,0,0
R Malhotra,odis,118,181,5,29.5,65.19,7,0,1,75,13.0,5.77,0,0,0
Navdeep Saini,"ipl,odis",17,39,2,8.5,43.59,0,0,6,156,17.0,9.18,0,0,0
SB Bangar,"ipl,odis",57,77,10,5.7,74.03,2,3,4,272,36.0,7.56,0,0,0
S Narwal,ipl,37,27,4,12.33,137.04,6,0,5,196,17.7,11.09,0,0,0
Parvez Rasool,"ipl,odis",17,20,4,8.5,85.0,1,0,6,329,43.0,7.65,0,0,0
L Guthrie,"bbl,ntb",17,12,3,8.5,141.67,2,1,6,260,25.0,10.4,0,0,0
N Miyaji,it20s,117,146,7,16.71,80.14,8,2,1,58,5.0,11.6,0,0,0
T Takada,it20s,37,30,5,12.33,123.33,4,0,5,125,22.8,5.47,0,0,0
Shahid Ahmadzai,odis,37,62,6,9.25,59.68,3,0,5,184,51.0,3.61,0,0,0
AR Odedara,odis,137,314,5,34.25,43.63,12,2,0,0,0.0,0.0,0,0,0
S Anirudha,ipl,136,112,12,17.0,121.43,9,7,0,0,0.0,0.0,0,0,0
IK Gamantika,it20s,96,103,5,19.2,93.2,6,2,2,51,7.0,7.29,0,0,0
DK Arinaitwe,it20s,76,96,5,15.2,79.17,2,0,3,116,18.0,6.44,0,0,0
Zulqarnain Haider,"tests,odis",136,269,6,34.0,50.56,18,0,0,0,0.0,0.0,0,0,0
I Nandakumar,odis,16,27,1,16.0,59.26,1,0,6,117,26.0,4.5,0,0,0
Jiwon Choi,it20s,15,27,7,3.0,55.56,0,0,6,222,35.0,6.34,0,0,0
Fahad Babar,it20s,135,139,7,19.29,97.12,14,1,0,0,0.0,0.0,0,0,0
S Verma,odis,135,215,15,10.38,62.79,11,1,0,0,0.0,0.0,0,0,0
PW Gunaratne,odis,15,15,1,15.0,100.0,3,0,6,280,46.5,6.02,0,0,0
RJ Sayer,ntb,14,16,3,7.0,87.5,0,0,6,183,18.0,10.17,0,0,0
B Kynman,it20s,14,19,4,4.67,73.68,0,0,6,136,20.5,6.63,0,0,0
K Motlanka,it20s,134,125,5,44.67,107.2,16,1,0,0,0.0,0.0,0,0,0
ZE Surkari,"it20s,odis",133,304,9,16.62,43.75,8,0,0,0,0.0,0.0,0,0,0
FL Reifer,"tests,odis",133,307,10,13.3,43.32,10,1,0,0,0.0,0.0,0,0,0
ML Love,tests,133,321,7,26.6,41.43,10,0,0,0,0.0,0.0,0,0,0
D Lohia,odis,13,37,5,4.33,35.14,0,0,6,101,23.7,4.27,0,0,0
OEG Baartman,odis,13,24,3,13.0,54.17,0,0,6,99,25.0,3.96,0,0,0
Adeel Raja,odis,13,76,5,3.25,17.11,1,0,6,287,46.7,6.15,0,0,0
PA Browne,odis,133,177,5,33.25,75.14,7,6,0,0,0.0,0.0,0,0,0
DJ Wainwright,ntb,52,40,8,17.33,130.0,6,1,4,267,31.3,8.52,0,0,0
JF Smith,odis,132,144,2,66.0,91.67,10,6,0,28,5.0,5.6,0,0,0
TS Hasabnis,odis,132,176,6,44.0,75.0,14,0,0,0,0.0,0.0,0,0,0
DR Brown,odis,72,114,4,24.0,63.16,6,0,3,161,23.0,7.0,0,0,0
PA Hitchcock,odis,32,49,5,10.67,65.31,3,1,5,214,47.0,4.55,0,0,0
D Keulder,odis,132,218,6,22.0,60.55,11,0,0,0,0.0,0.0,0,0,0
JM Muirhead,bbl,11,6,2,11.0,183.33,2,0,6,175,22.0,7.95,0,0,0
R Schachat,it20s,31,36,5,6.2,86.11,1,0,5,126,21.0,6.0,0,0,0
Mohammed Qasim,odis,91,172,4,22.75,52.91,10,0,2,43,13.0,3.31,0,0,0
TS Kamunhukamwe,odis,131,164,12,10.92,79.88,15,5,0,0,0.0,0.0,0,0,0
F Chipare,odis,31,56,7,6.2,55.36,3,0,5,162,39.3,4.12,0,0,0
M Madara,odis,11,46,4,2.75,23.91,1,0,6,266,51.3,5.18,0,0,0
Muhammad Shahdad,odis,131,220,3,43.67,59.55,9,3,0,44,10.0,4.4,0,0,0
Bazid Khan,odis,131,232,5,26.2,56.47,7,1,0,10,2.0,5.0,0,0,0
Zahid Shah,odis,11,20,2,11.0,55.0,2,0,6,95,20.0,4.75,0,0,0
LJ Burger,odis,11,61,6,2.2,18.03,1,0,6,290,55.0,5.27,0,0,0
Usman Limbada,"it20s,odis",130,203,6,21.67,64.04,12,1,0,0,0.0,0.0,0,0,0
T Muzarabani,odis,10,32,6,3.33,31.25,1,0,6,186,41.8,4.45,0,0,0
D Bau,odis,130,218,8,18.57,59.63,10,1,0,0,0.0,0.0,0,0,0
LP van Troost,odis,110,156,9,13.75,70.51,9,3,1,77,7.0,11.0,0,0,0
TR Sadhu,odis,9,24,3,3.0,37.5,0,0,6,292,61.3,4.76,0,0,0
DO Leicher,odis,109,162,4,36.33,67.28,5,3,1,67,11.0,6.09,0,0,0
Rohail Nazir,psl,128,102,8,16.0,125.49,17,2,0,0,0.0,0.0,0,0,0
Imran Butt (2),tests,128,357,6,21.33,35.85,14,0,0,0,0.0,0.0,0,0,0
JAH Marshall,"tests,odis",128,303,13,9.85,42.24,17,0,0,0,0.0,0.0,0,0,0
VS Malik,ipl,7,7,2,7.0,100.0,1,0,6,260,34.2,7.61,0,0,0
P Dogra,ipl,127,138,12,11.55,92.03,4,5,0,0,0.0,0.0,0,0,0
K Lesporis,cpl,127,112,9,18.14,113.39,13,3,0,0,0.0,0.0,0,0,0
SC Moore,ntb,127,101,6,21.17,125.74,18,1,0,0,0.0,0.0,0,0,0
DS Bajwa,odis,107,174,8,13.38,61.49,11,1,1,46,9.0,5.11,0,0,0
SS Prabhudessai,ipl,126,105,10,12.6,120.0,11,4,0,0,0.0,0.0,0,0,0
JP Webb,ntb,126,116,10,12.6,108.62,16,2,0,0,0.0,0.0,0,0,0
Mohammed Asghar,it20s,126,102,6,25.2,123.53,7,7,0,0,0.0,0.0,0,0,0
SM Kavanagh,odis,126,233,11,11.45,54.08,13,0,0,84,11.0,7.64,0,0,0
DF Watts,odis,126,229,8,15.75,55.02,12,2,0,0,0.0,0.0,0,0,0
A Choudhary,ipl,25,20,3,25.0,125.0,1,1,5,137,16.8,8.14,0,0,0
BB Samantray,ipl,125,113,8,25.0,110.62,13,2,0,0,0.0,0.0,0,0,0
MC Juneja,ipl,125,128,7,17.86,97.66,11,1,0,0,0.0,0.0,0,0,0
L Tastuki,it20s,5,10,3,1.67,50.0,0,0,6,52,19.0,2.74,0,0,0
H Dandapani,it20s,5,10,3,2.5,50.0,0,0,6,94,17.8,5.27,0,0,0
Marshall Ayub,tests,125,288,6,20.83,43.4,13,1,0,53,10.0,5.3,0,0,0
SG Whittingham,odis,5,14,3,2.5,35.71,0,0,6,174,34.8,5.0,0,0,0
IM Vaghela,odis,45,87,5,9.0,51.72,5,0,4,179,41.0,4.37,0,0,0
AE Smith,odis,45,30,1,45.0,150.0,3,1,4,44,18.0,2.44,0,0,0
ND Stewart,cpl,24,17,8,6.0,141.18,1,2,5,187,20.0,9.35,0,0,0
RD John,cpl,64,44,6,12.8,145.45,8,2,3,200,17.2,11.65,0,0,0
SB Wood,ntb,4,8,1,4.0,50.0,0,0,6,220,24.0,9.17,0,0,0
V Frank,it20s,44,66,4,22.0,66.67,5,0,4,108,23.0,4.7,0,0,0
Mohamed Rishwan,it20s,124,133,9,13.78,93.23,7,4,0,0,0.0,0.0,0,0,0
H Kala,tests,84,203,2,42.0,41.38,10,0,2,49,15.0,3.27,0,0,0
S Immadi,odis,4,12,3,4.0,33.33,0,0,6,203,58.5,3.47,0,0,0
LS Boucher,cpl,123,124,8,17.57,99.19,13,3,0,0,0.0,0.0,0,0,0
Akeem Jordan,"cpl,odis",3,6,1,3.0,50.0,0,0,6,129,19.0,6.79,0,0,0
DJ Lincoln,ntb,123,123,11,13.67,100.0,9,2,0,0,0.0,0.0,0,0,0
T Tavo,it20s,3,15,3,3.0,20.0,0,0,6,156,19.0,8.21,0,0,0
Mohamed Shoib,it20s,3,8,4,1.0,37.5,0,0,6,107,22.5,4.76,0,0,0
NM Carter,"it20s,odis",3,11,2,1.5,27.27,0,0,6,156,30.0,5.2,0,0,0
JM Watkin,odis,23,37,4,5.75,62.16,4,0,5,106,25.5,4.16,0,0,0
M Gill,odis,123,170,5,30.75,72.35,13,1,0,0,0.0,0.0,0,0,0
Dhiman Ghosh,odis,123,197,11,13.67,62.44,9,1,0,0,0.0,0.0,0,0,0
RP Lefebvre,odis,43,65,4,14.33,66.15,4,1,4,119,32.0,3.72,0,0,0
KL Nagarkoti,ipl,22,33,7,5.5,66.67,1,0,5,282,30.0,9.4,0,0,0
WG Bosisto,bbl,102,104,10,14.57,98.08,11,0,1,44,6.0,7.33,0,0,0
K Carver,ntb,2,4,1,2.0,50.0,0,0,6,182,18.0,10.11,0,0,0
KL Rolton,"tests,odis",102,316,10,10.2,32.28,15,0,1,58,20.0,2.9,0,0,0
KT Sandher,odis,2,6,1,2.0,33.33,0,0,6,168,35.0,4.8,0,0,0
HJC Mol,odis,42,116,4,10.5,36.21,4,0,4,104,19.3,5.38,0,0,0
PA Desai,odis,2,12,1,2.0,16.67,0,0,6,111,30.0,3.7,0,0,0
Niraj Patel,ipl,121,119,6,30.25,101.68,14,1,0,0,0.0,0.0,0,0,0
CJ Rocchiccioli,bbl,1,2,1,1.0,50.0,0,0,6,153,18.0,8.5,0,0,0
MA Cohen,ntb,21,18,3,21.0,116.67,1,1,5,181,19.0,9.53,0,0,0
Chan Sau Har,it20s,21,47,5,5.25,44.68,1,0,5,75,19.0,3.95,0,0,0
MHW Papps,"tests,odis",121,329,14,9.31,36.78,19,0,0,0,0.0,0.0,0,0,0
NE Farrant,odis,41,60,3,13.67,68.33,5,0,4,168,35.2,4.78,0,0,0
C Raack,odis,1,1,1,1.0,100.0,0,0,6,104,33.0,3.15,0,0,0
Parveen Kumar,odis,41,47,4,13.67,87.23,5,0,4,201,50.5,3.98,0,0,0
AL Hodgkinson,odis,121,164,3,40.33,73.78,9,0,0,0,0.0,0.0,0,0,0
DB Kotze,odis,81,132,6,16.2,61.36,3,1,2,255,47.0,5.43,0,0,0
S Kaushik,ipl,0,1,1,0.0,0.0,0,0,6,298,34.0,8.76,0,0,0
K Khejroliya,ipl,0,0,0,0.0,0.0,0,0,6,239,23.2,10.32,0,0,0
Zeeshan Ansari,ipl,0,0,0,0.0,0.0,0,0,6,328,33.8,9.69,0,0,0
MW Jones,"ntb,odis",0,0,0,0.0,0.0,0,0,6,194,22.0,8.82,0,0,0
MI Tato,it20s,0,6,2,0.0,0.0,0,0,6,52,17.0,3.06,0,0,0
LK Bennett,it20s,0,0,0,0.0,0.0,0,0,6,126,21.0,6.0,0,0,0
Q Abel,it20s,80,110,5,20.0,72.73,8,1,2,98,16.7,5.88,0,0,0
Kamran Shazad,"it20s,odis",0,3,1,0.0,0.0,0,0,6,141,24.0,5.88,0,0,0
CKB Kulasekara,"it20s,tests,odis",60,124,6,10.0,48.39,2,0,3,182,47.0,3.87,0,0,0
TJ Vlaeminck,"tests,odis",0,0,0,0.0,0.0,0,0,6,180,55.0,3.27,0,0,0
MBS Jonkman,odis,20,31,3,10.0,64.52,2,0,5,105,23.2,4.53,0,0,0
K Weeraratne,odis,120,137,5,24.0,87.59,6,2,0,102,16.0,6.38,0,0,0
SL Pujare,odis,0,0,0,0.0,0.0,0,0,6,44,20.0,2.2,0,0,0
Harpreet Singh,ipl,119,118,8,17.0,100.85,9,3,0,0,0.0,0.0,0,0,0
R Shukla,ipl,19,23,4,19.0,82.61,2,0,5,206,20.0,10.3,0,0,0
CR Amini,it20s,19,22,3,19.0,86.36,0,0,5,173,21.3,8.11,0,0,0
R MacDonald-Gay,"tests,odis",39,131,5,9.75,29.77,3,0,4,196,46.0,4.26,0,0,0
P Dimri,tests,19,47,1,19.0,40.43,4,0,5,124,41.0,3.02,0,0,0
H Hotchandani,odis,119,242,4,29.75,49.17,10,0,0,47,10.0,4.7,0,0,0
J Edness,odis,119,208,4,29.75,57.21,13,0,0,0,0.0,0.0,0,0,0
AJ Hodd,ntb,118,107,12,11.8,110.28,11,5,0,0,0.0,0.0,0,0,0
JP Maher,odis,118,185,6,23.6,63.78,8,3,0,0,0.0,0.0,0,0,0
J Anderson,odis,118,197,6,19.67,59.9,17,0,0,20,5.0,4.0,0,0,0
B Swanepoel,ntb,17,21,5,3.4,80.95,2,0,5,205,22.0,9.32,0,0,0
Dewald Pretorius,tests,17,34,2,8.5,50.0,3,0,5,255,63.0,4.05,0,0,0
L Rajadurai,odis,117,310,7,16.71,37.74,12,0,0,0,0.0,0.0,0,0,0
Khalid Kail,odis,117,157,5,23.4,74.52,14,1,0,0,0.0,0.0,0,0,0
BJ Patel,odis,117,238,10,13.0,49.16,15,0,0,21,3.0,7.0,0,0,0
K Ota,it20s,76,179,9,8.44,42.46,8,0,2,102,25.5,4.0,0,0,0
AJ Michael,it20s,96,125,4,24.0,76.8,5,1,1,92,9.0,10.22,0,0,0
SC Joseph,"tests,odis",116,248,9,12.89,46.77,10,2,0,0,0.0,0.0,0,0,0
Zahid Ali,odis,16,25,3,16.0,64.0,1,0,5,127,19.0,6.68,0,0,0
Aman Hakim Khan,ipl,115,104,10,12.78,110.58,8,6,0,13,1.0,13.0,0,0,0
RS Gavaskar,"ipl,odis",95,170,9,13.57,55.88,5,1,1,80,13.0,6.15,0,0,0
DJ Jacobs,"ipl,cpl",115,131,9,12.78,87.79,11,5,0,0,0.0,0.0,0,0,0
M Matthew,cpl,35,23,4,8.75,152.17,3,2,4,159,20.0,7.95,0,0,0
MJ Ansell,it20s,15,20,2,5.0,75.0,1,0,5,115,23.0,5.0,0,0,0
Emylia Eliani,it20s,115,174,9,12.78,66.09,14,0,0,0,0.0,0.0,0,0,0
TP Lewis,ntb,114,108,8,14.25,105.56,9,5,0,0,0.0,0.0,0,0,0
A Sarma,it20s,114,102,5,22.8,111.76,7,1,0,0,0.0,0.0,0,0,0
S Meghana,odis,114,105,3,38.0,108.57,17,2,0,0,0.0,0.0,0,0,0
M Mani,odis,54,56,2,54.0,96.43,5,0,3,126,20.0,6.3,0,0,0
TA Griffith,cpl,113,103,8,16.14,109.71,9,4,0,0,0.0,0.0,0,0,0
D Joseph,odis,13,29,4,13.0,44.83,1,0,5,158,31.0,5.1,0,0,0
Nishita Akter Nishi,odis,13,20,5,6.5,65.0,1,0,5,205,49.0,4.18,0,0,0
JW Chilia,it20s,32,31,5,8.0,103.23,4,0,4,134,23.0,5.83,0,0,0
C Tlali,it20s,112,123,4,37.33,91.06,9,2,0,0,0.0,0.0,0,0,0
KE Ebrahim,odis,52,93,4,26.0,55.91,3,0,3,81,18.0,4.5,0,0,0
NK Yadav,odis,12,27,3,6.0,44.44,0,0,5,130,28.0,4.64,0,0,0
L Keny,odis,112,246,8,14.0,45.53,8,0,0,0,0.0,0.0,0,0,0
GA Rogers,odis,32,49,2,16.0,65.31,5,0,4,135,25.3,5.33,0,0,0
TS Nethula,odis,12,11,3,6.0,109.09,1,0,5,238,44.0,5.41,0,0,0
Danish Aziz,"psl,odis",111,109,10,13.88,101.83,9,5,0,80,9.8,8.14,0,0,0
SD Udal,"tests,odis",51,88,4,17.0,57.95,5,1,3,215,63.0,3.41,0,0,0
C Carter,odis,111,172,8,13.88,64.53,16,0,0,0,0.0,0.0,0,0,0
L Maritz,odis,31,62,3,10.33,50.0,3,0,4,148,21.8,6.78,0,0,0
RN Bhatia,odis,51,111,9,7.29,45.95,4,0,3,329,57.3,5.74,0,0,0
Gulraiz Sadaf,psl,110,121,5,36.67,90.91,8,3,0,0,0.0,0.0,0,0,0
L Klokgieters,it20s,10,16,5,5.0,62.5,0,0,5,155,28.7,5.41,0,0,0
Mujibur Ali,odis,50,127,4,16.67,39.37,2,0,3,77,14.5,5.31,0,0,0
CO Thurston,ntb,109,110,9,12.11,99.09,6,3,0,0,0.0,0.0,0,0,0
SSD Arachchige,odis,89,134,3,29.67,66.42,6,0,1,28,7.0,4.0,0,0,0
PS Airee,it20s,108,114,9,21.6,94.74,7,3,0,0,0.0,0.0,0,0,0
Ariful Haque,"tests,odis",88,159,4,29.33,55.35,8,2,1,41,14.0,2.93,0,0,0
R Murray,odis,108,178,5,27.0,60.67,6,2,0,0,0.0,0.0,0,0,0
J Kariko,odis,8,12,2,4.0,66.67,2,0,5,104,21.0,4.95,0,0,0
JKC Claxton,odis,88,74,4,29.33,118.92,11,3,1,151,20.0,7.55,0,0,0
Parvez Hossain Emon,odis,108,127,3,36.0,85.04,13,3,0,0,0.0,0.0,0,0,0
SA Fritz,odis,28,50,5,9.33,56.0,4,0,4,29,20.2,1.44,0,0,0
A Maregwede,odis,108,179,8,15.43,60.34,10,1,0,0,0.0,0.0,0,0,0
Shoaib Qureshi,it20s,7,8,3,2.33,87.5,1,0,5,103,18.3,5.62,0,0,0
BBJL Perera,it20s,107,102,9,13.38,104.9,8,2,0,0,0.0,0.0,0,0,0
SR Patil,odis,7,12,2,7.0,58.33,1,0,5,140,30.0,4.67,0,0,0
MM English,odis,107,122,1,107.0,87.7,9,2,0,0,0.0,0.0,0,0,0
AM Northcote,it20s,106,140,8,15.14,75.71,8,0,0,0,0.0,0.0,0,0,0
T Manders,it20s,106,120,6,21.2,88.33,13,1,0,0,0.0,0.0,0,0,0
CR Pedersen,it20s,106,129,5,53.0,82.17,8,1,0,0,0.0,0.0,0,0,0
S Khiaoto,odis,106,141,5,21.2,75.18,10,0,0,0,0.0,0.0,0,0,0
A Minny,odis,106,121,3,53.0,87.6,11,1,0,0,0.0,0.0,0,0,0
Mohammad Khalil,"tests,odis",5,23,2,2.5,21.74,1,0,5,230,49.3,4.66,0,0,0
Tanveer Ahmed,odis,4,11,3,4.0,36.36,0,0,5,205,38.2,5.37,0,0,0
Bikram Sob,odis,4,16,4,1.33,25.0,0,0,5,114,21.2,5.39,0,0,0
Hassnain Shah,odis,64,55,4,32.0,116.36,2,5,2,178,31.5,5.65,0,0,0
DA Minors,odis,104,170,8,13.0,61.18,10,4,0,0,0.0,0.0,0,0,0
